Frame Number ,Layer Number,Overflow Count,Underflow Count,Max GNA value,Scale Factor,Max FP32 value,Mean of Overflowing FP32 values,Median,GNA Layer Name,IR Layer Name
3,141,60,0,64.0,512,321.965,54.11845281666667,38.18345,kActIdentity_141,identity_34,affinetransform_36,7.55664,3869
3,191,18,0,64.0,512,292.586,57.70770000000001,54.9239,kActIdentity_191,identity_49,add_id148,1,512
3,279,8,0,63.998,512,166.289,90.391725,81.68755,kActIdentity_279,identity_73,affinetransform_63,6.22301,3186.18
3,581,0,2,3.125,256,7.07607,0,0,kActIdentity_581,identity_159,LNmul_6_id589,512,262144
3,403,0,0,14.4922,512,16.5759,0,0,kActIdentity_403,identity_108,affinetransform_114,62.8773,32193.2
3,376,36,0,64.0,512,94.4805,60.05056944444445,57.5154,kActIdentity_376,identity_101,add_100,15.7622,8070.24
3,156,0,0,0.0410156,512,0.0245797,0,0,kActIdentity_156,identity_38,LNaffine_5_id173,1,2048
3,462,0,0,0.0410156,512,0.0358676,0,0,kActIdentity_462,identity_125,LNaffine_5_id514,1,2048
3,306,0,39,0.837891,512,0.947709,0,0,kActIdentity_306,identity_80,mul_83,2048,4.1943e+06
3,177,0,0,0.0449219,512,0.0475799,0,0,kActIdentity_177,identity_44,LNaffine_5_id190,1,2048
3,253,0,6,2.75,256,33.5976,0,0,kActIdentity_253,identity_66,LNmul_6_id282,512,262144
3,544,48,0,63.998,512,300.624,177.46119583333333,188.2825,kActIdentity_544,identity_149,add_159,42.0451,21527.1
3,430,0,0,0.757812,512,1.30234,0,0,kActIdentity_430,identity_117,LNaffine_0_id486,2048,1.04858e+06
3,42,0,0,63.1621,512,350.114,0,0,kActIdentity_42,identity_6,add_16,19.2519,9856.96
3,213,0,0,7.46484,512,9.61273,0,0,kActIdentity_213,identity_54,affinetransform_56,67.4036,34510.6
3,272,0,0,0.0449219,512,0.0467532,0,0,kActIdentity_272,identity_71,LNaffine_5_id298,1,2048
3,118,0,0,14.9492,512,13.0848,0,0,kActIdentity_118,identity_27,affinetransform_27,54.136,27717.6
3,536,0,0,0.0507812,512,0.0107559,0,0,kActIdentity_536,identity_146,LNaffine_5_id605,1,2048
3,79,0,0,0.0703125,512,0.039995,0,0,kActIdentity_79,identity_17,LNaffine_5_id99,1,2048
3,240,0,0,0.5,512,0.193884,0,0,kActIdentity_240,identity_63,LNaffine_0_id270,2048,1.04858e+06
3,356,0,0,5.39844,512,6.93426,0,0,kActIdentity_356,identity_96,LNaffine_0_id395,2048,1.04858e+06
3,261,0,0,0.435547,512,1.95694,0,0,kActIdentity_261,identity_69,LNaffine_0_id287,2048,1.04858e+06
3,32,0,0,0.855469,512,4.5634,0,0,kActIdentity_32,identity_3,LNaffine_0,2048,1.04858e+06
3,549,2,0,64.0,512,288.77,49.5959,49.5959,kActIdentity_549,identity_151,add_id614,1,512
3,143,63,0,64.0,512,869.044,105.4141746031746,54.0591,kActIdentity_143,identity_35,add_44,12.138,6214.65
3,179,0,3,2.875,256,8.68831,0,0,kActIdentity_179,identity_45,LNmul_6_id191,512,262144
3,327,0,4,2.875,256,7.80196,0,0,kActIdentity_327,identity_87,LNmul_6_id424,512,262144
3,164,41,0,64.0,512,183.607,64.53807804878049,54.244,kActIdentity_164,identity_41,add_43,22.8681,11708.5
3,238,40,0,64.0,512,1322.49,106.1114575,52.793350000000004,kActIdentity_238,identity_62,add_73,12.2686,6281.51
3,496,0,53,0.912109,512,0.800772,0,0,kActIdentity_496,identity_134,mul_141,2048,4.1943e+06
3,559,0,2,3.375,256,8.72449,0,0,kActIdentity_559,identity_153,LNmul_6_id623,512,262144
3,243,23,2,63.998,512,1322.69,105.38826521739131,47.9637,kActIdentity_243,identity_64,add_id273,1,512
3,451,0,0,11.6602,512,12.3526,0,0,kActIdentity_451,identity_123,LNaffine_0_id503,2048,1.04858e+06
3,389,0,0,0.0429688,512,0.0461188,0,0,kActIdentity_389,identity_104,LNaffine_5_id372,1,2048
3,314,0,0,0.166016,512,0.19274,0,0,kActIdentity_314,identity_84,LNaffine_0_id412,2048,1.04858e+06
3,352,4,0,64.0,512,66.8326,44.080875,42.4409,kActIdentity_352,identity_94,affinetransform_93,25.5493,13081.2
3,188,0,0,5.44531,512,6.72607,0,0,kActIdentity_188,identity_48,LNaffine_0_id145,2048,1.04858e+06
3,433,8,0,64.0,512,687.19,68.91343749999999,65.1124,kActIdentity_433,identity_118,add_id489,1,512
3,257,4,0,64.0,512,70.918,49.24805,47.2566,kActIdentity_257,identity_67,affinetransform_64,27.4296,14043.9
3,483,0,0,0.0390625,512,0.0361246,0,0,kActIdentity_483,identity_131,LNaffine_5_id480,1,2048
3,502,5,0,64.0,512,72.1818,49.72004,45.7578,kActIdentity_502,identity_137,add_161,47.6622,24403
3,259,34,0,64.0,512,148.699,43.17827205882354,40.35395,kActIdentity_259,identity_68,add_72,36.2871,18579
3,593,0,0,2.72461,512,1.14469,0,0,kActIdentity_593,identity_162,affinetransform_172,69.3626,35513.6
3,145,0,0,0.90625,512,0.561553,0,0,kActIdentity_145,identity_36,LNaffine_0_id162,2048,1.04858e+06
3,426,2,1,64.0,512,121.185,107.50365,107.50365,kActIdentity_426,identity_115,affinetransform_123,14.628,7489.54
3,401,0,72,0.773438,512,0.906793,0,0,kActIdentity_401,identity_107,mul_112,2048,4.1943e+06
3,217,84,0,64.0,512,640.263,65.79131904761904,57.24725,kActIdentity_217,identity_56,add_74,20.6881,10592.3
3,169,8,0,64.0,512,182.605,46.2722,45.8134,kActIdentity_169,identity_43,add_id182,1,512
3,475,53,0,63.998,512,107.064,72.53426603773585,71.7985,kActIdentity_475,identity_130,add_id472,1,512
3,158,0,2,2.625,256,21.347,0,0,kActIdentity_158,identity_39,LNmul_6_id174,512,262144
3,120,64,0,64.0,512,76.3726,35.127384375,33.3041,kActIdentity_120,identity_28,affinetransform_37,53.1943,27235.5
3,407,55,0,64.0,512,186.722,80.28545090909091,74.5725,kActIdentity_407,identity_110,add_132,17.153,8782.31
3,443,0,2,3.125,256,24.6153,0,0,kActIdentity_443,identity_120,LNmul_6_id498,512,262144
3,568,0,0,5.69922,512,8.37521,0,0,kActIdentity_568,identity_156,LNaffine_0_id577,2048,1.04858e+06
3,35,0,0,63.1426,512,299.976,0,0,kActIdentity_35,identity_4,add,1,512
3,528,16,0,64.0,512,835.225,571.78555625,637.5105000000001,kActIdentity_528,identity_145,add_id597,1,512
3,300,0,18,0.941406,512,0.999871,0,0,kActIdentity_300,identity_79,mul_79,2048,4.1943e+06
3,274,0,3,2.875,256,6.86067,0,0,kActIdentity_274,identity_72,LNmul_6_id299,512,262144
3,591,0,107,0.695312,512,0.655113,0,0,kActIdentity_591,identity_161,mul_170,2048,4.1943e+06
3,381,22,0,63.998,512,96.4408,65.21269545454548,62.1383,kActIdentity_381,identity_103,add_id364,1,512
3,538,0,0,3.25,256,8.98356,0,0,kActIdentity_538,identity_147,LNmul_6_id606,512,262144
3,308,0,1,6.21875,512,6.69323,0,0,kActIdentity_308,identity_81,affinetransform_85,64.0533,32795.3
3,498,0,0,26.1211,512,24.4022,0,0,kActIdentity_498,identity_135,affinetransform_143,31.5706,16164.2
3,05,0,0,47.043,256,47.0434,0,0,kActIdentity_5,identity_13,affinetransform_6,78.4375,257354
3,109,0,7,0.947266,512,0.914039,0,0,kActIdentity_109,identity_25,mul_21,2048,4.1943e+06
3,546,0,0,12.1738,512,11.8535,0,0,kActIdentity_546,identity_150,LNaffine_0_id611,2048,1.04858e+06
3,333,14,0,64.0,512,252.709,72.66308571428573,57.8,kActIdentity_333,identity_89,add_102,38.1636,19539.7
3,405,0,0,58.5332,512,72.7906,0,0,kActIdentity_405,identity_109,affinetransform_124,18.9775,9716.48
3,391,0,3,2.75,256,4.44773,0,0,kActIdentity_391,identity_105,LNmul_6_id373,512,262144
3,331,9,0,64.0,512,270.559,104.43335555555556,61.5587,kActIdentity_331,identity_88,affinetransform_94,23.658,12112.9
3,47,0,0,63.4434,512,347.457,0,0,kActIdentity_47,identity_8,add_id91,1,512
3,54,6,0,64.0,512,927.202,215.39648333333332,74.7304,kActIdentity_54,identity_10,add_15,11.6866,5983.54
3,97,0,4,3.75,256,32.0312,0,0,kActIdentity_97,identity_22,LNmul_6_id66,512,262144
3,367,0,0,0.046875,512,0.0507421,0,0,kActIdentity_367,identity_98,LNaffine_5_id406,1,2048
3,184,12,1,64.0,512,92.4095,46.54371750000001,35.6181,kActIdentity_184,identity_46,affinetransform_34,19.5633,10016.4
3,122,145,0,64.0,512,191.299,58.879333103448275,51.9657,kActIdentity_122,identity_29,add_45,55.5401,28436.5
3,07,0,0,63.3906,512,63.4099,0,0,kActIdentity_7,identity_1,affinetransform_5,26.4915,86918.5
3,135,0,0,0.0332031,512,0.0357979,0,0,kActIdentity_135,identity_32,LNaffine_5_id207,1,2048
3,523,45,0,64.0,512,847.593,535.7728866666667,626.466,kActIdentity_523,identity_143,add_160,17.4234,8920.79
